timestamp,price,quantity,side,venue,symbol,snapshot_id
2026-03-29T20:25:26.640386+00:00,61428.57,0.01073,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61399.99,0.26241,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61396.28,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61304.54,0.02302,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61251.0,0.04562,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61243.67,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61231.65,0.00455,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61200.0,0.02024,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61111.06,0.0557,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61064.61,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61056.03,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61032.38,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61019.0,0.001,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61002.43,0.08,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61001.0,0.00738,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61000.69,0.00163,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,61000.0,0.61076,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60981.14,0.00951,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60920.86,0.00104,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60908.73,0.00057,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60878.4,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60861.4,0.00043,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60838.87,0.00053,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60829.37,0.00038,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60775.0,0.00016,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60717.02,0.01646,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60670.63,4e-05,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60666.0,0.02472,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60663.95,0.00103,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60592.36,0.00158,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60550.0,0.01651,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60538.91,0.00047,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60515.31,0.00019,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60500.0,1.5318,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60482.83,0.00049,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60435.32,0.00069,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60408.29,0.09496,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60400.21,0.00018,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60369.0,0.003,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60327.83,0.00455,bid,binance,BTCUSDT,0
2026-03-29T20:25:26.640386+00:00,60311.03,4e-05,bid,binance,BTCUSDT,0
